,Text,Username,Unnamed: 0,Datetime,polarity
339,"The federal government is bailing out state-run public transportation.

Our best bet to solve these problems is not the band-aid solution of a bailout, but rather a reimagination of what technology-enabled infrastructure looks like.

Build the future. Don’t perpetuate the past.",APompliano,52316,2020-05-15 14:34:40+00:00,Neutral
340,"The current environment sucks for business owners.

Days are long.

Uncertainty &amp; stress is high.

This is just as much a part of the game as the fundraising announcements, magazine features, and big exits.

The only solution is to do the work.

It sucks. But that is the answer.",APompliano,52350,2020-05-14 18:36:39+00:00,Neutral
341,"@YungCrypt0 I’ve been anti lockdown for a long time. The solution doesn’t have to be a choice between saving the health system or the economy.

We can address both with nuanced solutions that are rooted in data.",APompliano,52351,2020-05-14 16:59:09+00:00,Neutral
342,"“The digitization of the world clearly benefits bitcoin” 

An absolute legend of Wall Street is going to push hundreds of thousands of people who watch @SquawkCNBC to go educate themselves on Bitcoin. https://t.co/GzOHx5dyAM",APompliano,52419,2020-05-11 13:36:14+00:00,Neutral
343,"@Mikey_Satoshi @hodlonaut This is such a lame explanation. By this logic, cops, firemen, soldiers, etc are not heroes. They’re just doing their jobs 🤷🏽‍♂️",APompliano,52529,2020-05-06 15:28:22+00:00,Negative
344,"Conversation with @rabois is now live!

We discuss the virus, economic crisis, Fed's actions, bad data, lessons learned, OpenDoor, potential recovery, why Google CEO should lose his job, &amp; Chinese spies infiltrating tech companies.

Absolute must watch!

https://t.co/DeLsfyhVuX",APompliano,52555,2020-05-05 21:04:27+00:00,Neutral
345,@gaborgurbacs Black Thursday 50% drop shook out most of the traders and speculators. Almost everything that was sold was from people who weren’t long term HODLers.,APompliano,52674,2020-05-01 19:52:10+00:00,Neutral
346,"@DoncryptoI Yeah I don't understand why everyone wants to make the solution black or white (open or close economy), but rather a middle ground is more rational IMO

https://t.co/SxlIzVUxqA",APompliano,52729,2020-04-30 12:38:56+00:00,Neutral
347,"You can now watch my interview with @cindypinkceo on YouTube.

We talk about how she had to fight the government and win before she sold the female viagra drug for $1 billion. She also explains why her goal in life is to make women really rich.

Enjoy! 

https://t.co/Sd6VC6jA9u",APompliano,52813,2020-04-27 12:10:08+00:00,Neutral
348,"I’m interviewing @BENBALLER tomorrow.

We’re going to have a WILD conversation and drop some absolute HEAT.

What questions do you have for him?",APompliano,52871,2020-04-24 01:12:43+00:00,Neutral
349,"@Bulldozer0 Get everyone under 45 years old back to work. Shelter and protect the old, sick, or those with pre-existing conditions. Drastically increase testing. Allow anyone to stay at home that wants. 

Not a perfect solution (none will be) but it addresses both economic &amp; health crisis.",APompliano,52890,2020-04-23 12:54:06+00:00,Neutral
350,"Today I'm interviewing @cindypinkceo, the woman behind the female viagra drug that sold for $1 billion.

What questions do you have for her?",APompliano,52919,2020-04-22 13:38:20+00:00,Neutral
351,@hodl_american Pretty solid meme,APompliano,52997,2020-04-18 23:45:41+00:00,Neutral
352,@BDmonds12 Twitter isn’t for nuance unfortunately. I wrote about solutions a few times and will be writing about this stuff today. https://t.co/1VUoN3gvPd,APompliano,53085,2020-04-16 12:46:48+00:00,Negative
353,@BDmonds12 Part of getting people back to work is solving some of the problems you mentioned. You can’t solve the health or economic crisis alone. You have to address both in a wholistic approach,APompliano,53087,2020-04-16 12:39:15+00:00,Neutral
354,"My conversation with @mcuban is now on YouTube.

I asked him what he did the second he found out he was a billionaire, what he thinks about the current economic crisis, &amp; what he will do if he runs for President and wins.

This is an absolute must watch!

https://t.co/BQBtYFJbuU",APompliano,53142,2020-04-15 11:08:29+00:00,Neutral
355,"Entrepreneurs solve problems.

They don’t need the government to bail them out. They need to get creative and figure out how strengthen their balance sheets.

This is one great option.

https://t.co/9isfLIjvWu",APompliano,53197,2020-04-13 16:58:24+00:00,Positive
356,@BeanmealBrandon Not at all. The exact opposite in fact. You can't solve a problem if you refuse to acknowledge the problem though.,APompliano,53210,2020-04-12 15:41:07+00:00,Neutral
357,@ZeroHedge_ The solution to the economic problem is simple...get American businesses back to work.,APompliano,53324,2020-04-08 17:39:52+00:00,Neutral
358,"@markjdouglas That is why we invested in BlockFi. They are solving this problem, along with many others, for people.

https://t.co/YkITaLDFpa",APompliano,53379,2020-04-07 14:46:37+00:00,Positive
359,"@markjdouglas You must be new here. I create more content than almost anyone I know on how to navigate this. 

One of best solutions is to digitize your dollars, put them in interest bearing account earning 8%+ interest, and enjoy benefits of the interest and the liquidity of digital dollars.",APompliano,53382,2020-04-07 14:42:13+00:00,Neutral
360,"Just finished recording with @theRealKiyosaki and he dropped absolute 🔥🔥🔥 over and over again.

Will be out tomorrow morning.",APompliano,53431,2020-04-06 19:56:28+00:00,Neutral
361,"Fortune 500 CEOs that are running to the government to beg for bailouts are giving up &amp; quitting.

They’re literally saying “this problem is too big &amp; I can’t solve it.”

Employees should immediately demand the CEO step down and be replaced by a leader who can solve the problem.",APompliano,53453,2020-04-06 11:39:02+00:00,Neutral
362,"@erikgoldhar The private companies are solving the problem, not the government",APompliano,53460,2020-04-05 22:31:37+00:00,Neutral
363,@HanSoloburger7 Before 8am est,APompliano,53502,2020-04-04 21:37:42+00:00,Neutral
364,"Some people in Kentucky are being ordered to wear GPS-enabled ankle bracelets if they won't self-isolate themselves.

American freedom is dead. The surveillance state is here.

What a joke. 

https://t.co/niqcnInKGW",APompliano,53516,2020-04-04 14:45:35+00:00,Neutral
365,"@markhsloan @PeterSchiff The solution is easy — get the American worker back to work and get American businesses running again.

How to execute that solution is the hard part given the virus.",APompliano,53623,2020-04-02 13:40:20+00:00,Neutral
366,"You can now watch my full interview with @chamath on YouTube.

We talked about where he is invested, where he thinks the best opportunities are coming out of the crisis, how he would solve the health &amp; economic issues, and why being patient will pay off.

https://t.co/3MVHIzSAIh",APompliano,53646,2020-04-02 11:49:04+00:00,Positive
367,"If you want hard problems solved, give entrepreneurs the tools and resources they need. Then get out of their way.",APompliano,53805,2020-03-29 15:21:03+00:00,Neutral
368,"""National Guard...will be stationed at T.F. Green airport, Amtrak train stations &amp; at bus stops. The citizen-soldiers will be following up with people at local residences. The maximum penalty for not complying: a fine of $500 &amp; 90 days in prison.""

Military patrols &amp; jail time.",APompliano,53854,2020-03-28 03:37:31+00:00,Neutral
369,"[NEW POST] As I was fearful of, we are on pace to hit higher levels of unemployment than the Great Depression.

There are now 9+ million Americans without a job. That number is likely to balloon in the coming months.

There is only one real solution.

https://t.co/bKsKA27mtF",APompliano,53903,2020-03-26 13:42:28+00:00,Neutral
370,"New episode with @JWilliamsFstmed is live!

He previously sold an urgent care business for ~ $500M, so he explains how healthcare is currently being operationally stress tested &amp; how the economics of a hospital system are being challenged due to COVID-19.

https://t.co/2E5vKnUlr9",APompliano,54001,2020-03-23 21:25:35+00:00,Neutral
371,"@KorvetRobert No, you can fight back against the virus without shutting down the economy.

World isn’t black and white, so solutions shouldn’t be either.",APompliano,54014,2020-03-23 15:48:09+00:00,Neutral
372,"Remember the $700B program the Fed announced to buy Treasuries &amp; mortgage-backed securities last Sunday?

Remember how it was supposed to be the BIG solution?

Well they just announced they are increasing the $700 billion target to ""unlimited"" and will buy any type of bonds now.",APompliano,54024,2020-03-23 12:39:48+00:00,Neutral
373,"Don't forget that Howard Marks sold majority of Oaktree almost one year ago to the day.

Some will call it coincidence, some will say he is one of the greats.",APompliano,54054,2020-03-22 02:42:10+00:00,Neutral
374,@JTYRIT @RitchieBats Haha love it! Everybody needs a solid baseball bat,APompliano,54063,2020-03-21 22:01:47+00:00,Neutral
375,"@CNBCJou The market is breaking. There is a liquidity crisis and they continue to ramp up the liquidity, yet the problem isn’t being solved.

Remember when they started this months ago and hundreds of billions of dollars ago? 

It was only for a little while then too 😉🤷🏽‍♂️",APompliano,54116,2020-03-20 18:02:25+00:00,Neutral
376,"0/ There are a lot of Wall Street investors that are going on television to share their opinions about what is happening in the markets.

There is one black swan they are not thinking about.

Time for a thread to propose a few ideas &amp; solicit feedback 👇🏽👇🏽👇🏽",APompliano,54237,2020-03-18 23:43:15+00:00,Neutral
377,"@JamesMilani1 @WeLivetoServe @dollarsanddata It would help 55% of Americans right now.

Yes, we need to help the others as well (as I wrote about), but we can’t choose solutions based on who it doesn’t help, rather than who it does.",APompliano,54277,2020-03-17 23:45:27+00:00,Neutral
378,"@dollarsanddata As I wrote today, there is no single solution. You would need multiple actions in concert with each other.

You can do both of what you described, but the lack of federal income tax would be more significant dollars for those that would receive that benefit.",APompliano,54280,2020-03-17 23:41:50+00:00,Neutral
379,"New episode is live with @ScottAdamsSays!

We discuss the Coronavirus, its impact on healthcare system &amp; economy, what his current thoughts on the election are, why he recently sold BTC, and what his best advice to business leaders is during uncertainty.

https://t.co/S6hJ4sEHdE",APompliano,54296,2020-03-17 20:38:17+00:00,Neutral
380,"@ConspInvestor Don’t think this is the only solution. It would have to be coupled with other actions too, but just one idea that brings us closer to a solution that actually helps people",APompliano,54341,2020-03-17 11:59:13+00:00,Neutral
381,"@BitcoinTina It is not perfect by any stretch but it would do more to stimulate the economy than cutting rates or QE to buy assets.

There won’t be a single action that solves problem for everyone but this should be one that is considered",APompliano,54342,2020-03-17 11:57:50+00:00,Neutral
382,"And before everyone starts complaining, I don't hate the stock market at all. I actually think it is a great opportunity to own solid businesses that can grow your wealth over time.

I just don't think the Wall Street crowd is intellectually honest when they talk about Bitcoin.",APompliano,54379,2020-03-17 00:41:02+00:00,Neutral
383,@dla_mo2 Absolutely,APompliano,54387,2020-03-16 22:49:53+00:00,Neutral
384,"You can now watch the conversation with @CaitlinLong_ on YouTube.

We talked about the credit bubble, volatility in markets, why the Fed shouldn't intervene with stimulus, and how liquidity and solvency are related.

Will post audio podcast tomorrow AM!

https://t.co/cZtJn3LQAK",APompliano,54485,2020-03-15 17:59:20+00:00,Neutral
385,"@Pgalou8 My tweet was less about ""X would be a better response"" and more about ""I knew nothing about viruses before last week and I was surprised by how simplistic the solutions are.""

Obviously only works if people listen and follow instructions though. Just wasn't what I was expecting.",APompliano,54511,2020-03-14 04:41:32+00:00,Neutral
386,"@cryptonauthro Oh no, maybe I wasn't clear enough. This wasn't a comment about the government, but more about my initial (incorrect) assumption would have been there was some sort of medical solution/vaccine/etc.

Obviously there isn't, which is what surprised me the most probably.",APompliano,54517,2020-03-14 04:07:53+00:00,Neutral
387,"@quietnolonger Nope, had no clue. Been reading a bunch of opinions from the various medical experts and was just surprised that the solutions are fairly simple ideas (sometimes hard to execute)",APompliano,54518,2020-03-14 04:05:33+00:00,Neutral
